osisRef,status,book,chapter,verseNum,verseText,mdText,people,peopleCount,places,placesCount,yearNum,quotesFrom,peopleGroups,eventsDescribed
Acts.21.40,publish,Acts,Acts.21,40,"And when he had given him licence, Paul stood on the stairs, and beckoned with the hand unto the people. And when there was made a great silence, he spake unto them in the Hebrew tongue, saying,","And when he had given him licence, [Paul]([/person/paul_2479) stood on the stairs, and beckoned with the hand unto the people. And when there was made a great silence, he spake unto _them_ in the Hebrew tongue, saying,",paul_2479,1,,0,60,,,Paul gives his testimony
Acts.22.1,publish,Acts,Acts.22,1,"Men, brethren, and fathers, hear ye my defence which I make now unto you.","Men, brethren, and fathers, hear ye my defence _which_ _I_ _make_ now unto you.",,0,,0,60,,,Paul gives his testimony
Acts.22.2,publish,Acts,Acts.22,2,"And when they heard that he spake in the Hebrew tongue to them, they kept the more silence: and he saith,)","(And when they heard that he spake in the Hebrew tongue to them, they kept the more silence: and he saith,)",,0,,0,60,,,Paul gives his testimony
Acts.22.3,publish,Acts,Acts.22,3,"I am verily a man which am a Jew, born in Tarsus, a city in Cilicia, yet brought up in this city at the feet of Gamaliel, and taught according to the perfect manner of the law of the fathers, and was zealous toward God, as ye all are this day.","I am verily a man _which_ _am_ a Jew, born in [Tarsus,](/place/tarsus_1140) _a_ _city_ in [Cilicia,](/place/cilicia_300) yet brought up in this city at the feet of [Gamaliel,]([/person/gamaliel_1277) _and_ taught according to the perfect manner of the law of the fathers, and was zealous toward [God,]([/person/god_1324) as ye all are this day.","gamaliel_1277,god_1324",2,"tarsus_1140,cilicia_300",2,60,,,Paul gives his testimony
Acts.22.4,publish,Acts,Acts.22,4,"And I persecuted this way unto the death, binding and delivering into prisons both men and women.","And I persecuted this way unto the death, binding and delivering into prisons both men and women.",,0,,0,60,,,Paul gives his testimony
Acts.22.5,publish,Acts,Acts.22,5,"As also the high priest doth bear me witness, and all the estate of the elders: from whom also I received letters unto the brethren, and went to Damascus, to bring them which were there bound unto Jerusalem, for to be punished.","As also the high priest doth bear me witness, and all the estate of the elders: from whom also I received letters unto the brethren, and went to [Damascus,](/place/damascus_322) to bring them which were there bound unto [Jerusalem,](/place/jerusalem_636) for to be punished.",,0,"jerusalem_636,damascus_322",2,60,,,Paul gives his testimony
Acts.22.6,publish,Acts,Acts.22,6,"And it came to pass, that, as I made my journey, and was come nigh unto Damascus about noon, suddenly there shone from heaven a great light round about me.","And it came to pass, that, as I made my journey, and was come nigh unto [Damascus](/place/damascus_322) about noon, suddenly there shone from heaven a great light round about me.",,0,damascus_322,1,60,,,Paul gives his testimony
Acts.22.7,publish,Acts,Acts.22,7,"And I fell unto the ground, and heard a voice saying unto me, Saul, Saul, why persecutest thou me?","And I fell unto the ground, and heard a voice saying unto me, [Saul,]([/person/paul_2479) [Saul,]([/person/paul_2479) why persecutest thou me?",paul_2479,1,,0,60,,,Paul gives his testimony
Acts.22.8,publish,Acts,Acts.22,8,"And I answered, Who art thou, Lord? And he said unto me, I am Jesus of Nazareth, whom thou persecutest.","And I answered, Who art thou, [Lord?]([/person/jesus_905) And he said unto me, I am [Jesus]([/person/jesus_905) of [Nazareth,](/place/nazareth_878) whom thou persecutest.",jesus_905,1,nazareth_878,1,60,,,Paul gives his testimony
Acts.22.9,publish,Acts,Acts.22,9,"And they that were with me saw indeed the light, and were afraid; but they heard not the voice of him that spake to me.","And they that were with me saw indeed the light, and were afraid; but they heard not the voice of him that spake to me.",,0,,0,60,,,Paul gives his testimony
Acts.22.10,publish,Acts,Acts.22,10,"And I said, What shall I do, Lord? And the Lord said unto me, Arise, and go into Damascus; and there it shall be told thee of all things which are appointed for thee to do.","And I said, What shall I do, [Lord?]([/person/jesus_905) And the [Lord]([/person/jesus_905) said unto me, Arise, and go into [Damascus;](/place/damascus_322) and there it shall be told thee of all things which are appointed for thee to do.",jesus_905,1,damascus_322,1,60,,,Paul gives his testimony
Acts.22.11,publish,Acts,Acts.22,11,"And when I could not see for the glory of that light, being led by the hand of them that were with me, I came into Damascus.","And when I could not see for the glory of that light, being led by the hand of them that were with me, I came into [Damascus.](/place/damascus_322)",,0,damascus_322,1,60,,,Paul gives his testimony
Acts.22.12,publish,Acts,Acts.22,12,"And one Ananias, a devout man according to the law, having a good report of all the Jews which dwelt there,","And one [Ananias,]([/person/ananias_259) a devout man according to the law, having a good report of all the Jews which dwelt _there,_",ananias_259,1,,0,60,,,Paul gives his testimony
Acts.22.13,publish,Acts,Acts.22,13,"Came unto me, and stood, and said unto me, Brother Saul, receive thy sight. And the same hour I looked up upon him.","Came unto me, and stood, and said unto me, Brother [Saul,]([/person/paul_2479) receive thy sight. And the same hour I looked up upon him.",paul_2479,1,,0,60,,,Paul gives his testimony
Acts.22.14,publish,Acts,Acts.22,14,"And he said, The God of our fathers hath chosen thee, that thou shouldest know his will, and see that Just One, and shouldest hear the voice of his mouth.","And he said, The [God]([/person/god_1324) of our fathers hath chosen thee, that thou shouldest know his will, and see that Just One, and shouldest hear the voice of his mouth.",god_1324,1,,0,60,,,Paul gives his testimony
Acts.22.15,publish,Acts,Acts.22,15,For thou shalt be his witness unto all men of what thou hast seen and heard.,For thou shalt be his witness unto all men of what thou hast seen and heard.,,0,,0,60,,,Paul gives his testimony
Acts.22.16,publish,Acts,Acts.22,16,"And now why tarriest thou? arise, and be baptized, and wash away thy sins, calling on the name of the Lord.","And now why tarriest thou? arise, and be baptized, and wash away thy sins, calling on the name of the [Lord.]([/person/jesus_905)",jesus_905,1,,0,60,,,Paul gives his testimony
Acts.22.17,publish,Acts,Acts.22,17,"And it came to pass, that, when I was come again to Jerusalem, even while I prayed in the temple, I was in a trance;","And it came to pass, that, when I was come again to [Jerusalem,](/place/jerusalem_636) even while I prayed in the temple, I was in a trance;",,0,jerusalem_636,1,60,,,Paul gives his testimony
Acts.22.18,publish,Acts,Acts.22,18,"And saw him saying unto me, Make haste, and get thee quickly out of Jerusalem: for they will not receive thy testimony concerning me.","And saw him saying unto me, Make haste, and get thee quickly out of [Jerusalem:](/place/jerusalem_636) for they will not receive thy testimony concerning me.",,0,jerusalem_636,1,60,,,Paul gives his testimony
Acts.22.19,publish,Acts,Acts.22,19,"And I said, Lord, they know that I imprisoned and beat in every synagogue them that believed on thee:","And I said, [Lord,]([/person/jesus_905) they know that I imprisoned and beat in every synagogue them that believed on thee:",jesus_905,1,,0,60,,,Paul gives his testimony
Acts.22.20,publish,Acts,Acts.22,20,"And when the blood of thy martyr Stephen was shed, I also was standing by, and consenting unto his death, and kept the raiment of them that slew him.","And when the blood of thy martyr [Stephen]([/person/stephen_2802) was shed, I also was standing by, and consenting unto his death, and kept the raiment of them that slew him.",stephen_2802,1,,0,60,,,Paul gives his testimony
Acts.22.21,publish,Acts,Acts.22,21,"And he said unto me, Depart: for I will send thee far hence unto the Gentiles.","And he said unto me, Depart: for I will send thee far hence unto the Gentiles.",,0,,0,60,,,Paul gives his testimony
Acts.22.22,publish,Acts,Acts.22,22,"And they gave him audience unto this word, and then lifted up their voices, and said, Away with such a fellow from the earth: for it is not fit that he should live.","And they gave him audience unto this word, and _then_ lifted up their voices, and said, Away with such a _fellow_ from the earth: for it is not fit that he should live.",,0,,0,60,,,Paul gives his testimony
Acts.22.23,publish,Acts,Acts.22,23,"And as they cried out, and cast off their clothes, and threw dust into the air,","And as they cried out, and cast off _their_ clothes, and threw dust into the air,",,0,,0,60,,,Paul gives his testimony
Acts.22.24,publish,Acts,Acts.22,24,"The chief captain commanded him to be brought into the castle, and bade that he should be examined by scourging; that he might know wherefore they cried so against him.","The chief captain commanded him to be brought into the castle, and bade that he should be examined by scourging; that he might know wherefore they cried so against him.",,0,,0,60,,,Paul gives his testimony
Acts.22.25,publish,Acts,Acts.22,25,"And as they bound him with thongs, Paul said unto the centurion that stood by, Is it lawful for you to scourge a man that is a Roman, and uncondemned?","And as they bound him with thongs, [Paul]([/person/paul_2479) said unto the centurion that stood by, Is it lawful for you to scourge a man that is a Roman, and uncondemned?",paul_2479,1,,0,60,,,Paul gives his testimony
Acts.22.26,publish,Acts,Acts.22,26,"When the centurion heard that, he went and told the chief captain, saying, Take heed what thou doest: for this man is a Roman.","When the centurion heard _that,_ he went and told the chief captain, saying, Take heed what thou doest: for this man is a Roman.",,0,,0,60,,,Paul gives his testimony
Acts.22.27,publish,Acts,Acts.22,27,"Then the chief captain came, and said unto him, Tell me, art thou a Roman? He said, Yea.","Then the chief captain came, and said unto him, Tell me, art thou a Roman? He said, Yea.",,0,,0,60,,,Paul gives his testimony
Acts.22.28,publish,Acts,Acts.22,28,"And the chief captain answered, With a great sum obtained I this freedom. And Paul said, But I was free born.","And the chief captain answered, With a great sum obtained I this freedom. And [Paul]([/person/paul_2479) said, But I was _free_ born.",paul_2479,1,,0,60,,,Paul gives his testimony
Acts.22.29,publish,Acts,Acts.22,29,"Then straightway they departed from him which should have examined him: and the chief captain also was afraid, after he knew that he was a Roman, and because he had bound him.","Then straightway they departed from him which should have examined him: and the chief captain also was afraid, after he knew that he was a Roman, and because he had bound him.",,0,,0,60,,,Paul gives his testimony
Acts.22.30,publish,Acts,Acts.22,30,"On the morrow, because he would have known the certainty wherefore he was accused of the Jews, he loosed him from his bands, and commanded the chief priests and all their council to appear, and brought Paul down, and set him before them.","On the morrow, because he would have known the certainty wherefore he was accused of the Jews, he loosed him from _his_ bands, and commanded the chief priests and all their council to appear, and brought [Paul]([/person/paul_2479) down, and set him before them.",paul_2479,1,,0,60,,,Paul goes before the Council
Acts.23.1,publish,Acts,Acts.23,1,"And Paul, earnestly beholding the council, said, Men and brethren, I have lived in all good conscience before God until this day.","And [Paul,]([/person/paul_2479) earnestly beholding the council, said, Men _and_ brethren, I have lived in all good conscience before [God]([/person/god_1324) until this day.","paul_2479,god_1324",2,,0,60,,,Paul goes before the Council
Acts.23.2,publish,Acts,Acts.23,2,And the high priest Ananias commanded them that stood by him to smite him on the mouth.,And the high priest [Ananias]([/person/ananias_260) commanded them that stood by him to smite him on the mouth.,ananias_260,1,,0,60,,,Paul goes before the Council
Acts.23.3,publish,Acts,Acts.23,3,"Then said Paul unto him, God shall smite thee, thou whited wall: for sittest thou to judge me after the law, and commandest me to be smitten contrary to the law?","Then said [Paul]([/person/paul_2479) unto him, [God]([/person/god_1324) shall smite thee, _thou_ whited wall: for sittest thou to judge me after the law, and commandest me to be smitten contrary to the law?","paul_2479,god_1324",2,,0,60,,,Paul goes before the Council
Acts.23.4,publish,Acts,Acts.23,4,"And they that stood by said, Revilest thou God’s high priest?","And they that stood by said, Revilest thou [God’s]([/person/god_1324) high priest?",god_1324,1,,0,60,,,Paul goes before the Council
Acts.23.5,publish,Acts,Acts.23,5,"Then said Paul, I wist not, brethren, that he was the high priest: for it is written, Thou shalt not speak evil of the ruler of thy people.","Then said [Paul,]([/person/paul_2479) I wist not, brethren, that he was the high priest: for it is written, Thou shalt not speak evil of the ruler of thy people.",paul_2479,1,,0,60,,,Paul goes before the Council
Acts.23.6,publish,Acts,Acts.23,6,"But when Paul perceived that the one part were Sadducees, and the other Pharisees, he cried out in the council, Men and brethren, I am a Pharisee, the son of a Pharisee: of the hope and resurrection of the dead I am called in question.","But when [Paul]([/person/paul_2479) perceived that the one part were Sadducees, and the other Pharisees, he cried out in the council, Men _and_ brethren, I am a Pharisee, the son of a Pharisee: of the hope and resurrection of the dead I am called in question.",paul_2479,1,,0,60,,,Paul goes before the Council
Acts.23.7,publish,Acts,Acts.23,7,"And when he had so said, there arose a dissension between the Pharisees and the Sadducees: and the multitude was divided.","And when he had so said, there arose a dissension between the Pharisees and the Sadducees: and the multitude was divided.",,0,,0,60,,,Paul goes before the Council
Acts.23.8,publish,Acts,Acts.23,8,"For the Sadducees say that there is no resurrection, neither angel, nor spirit: but the Pharisees confess both.","For the Sadducees say that there is no resurrection, neither angel, nor spirit: but the Pharisees confess both.",,0,,0,60,,,Paul goes before the Council
Acts.23.9,publish,Acts,Acts.23,9,"And there arose a great cry: and the scribes that were of the Pharisees’ part arose, and strove, saying, We find no evil in this man: but if a spirit or an angel hath spoken to him, let us not fight against God.","And there arose a great cry: and the scribes _that_ _were_ of the Pharisees’ part arose, and strove, saying, We find no evil in this man: but if a spirit or an angel hath spoken to him, let us not fight against [God.]([/person/god_1324)",god_1324,1,,0,60,,,Paul goes before the Council
Acts.23.10,publish,Acts,Acts.23,10,"And when there arose a great dissension, the chief captain, fearing lest Paul should have been pulled in pieces of them, commanded the soldiers to go down, and to take him by force from among them, and to bring him into the castle.","And when there arose a great dissension, the chief captain, fearing lest [Paul]([/person/paul_2479) should have been pulled in pieces of them, commanded the soldiers to go down, and to take him by force from among them, and to bring _him_ into the castle.",paul_2479,1,,0,60,,,Paul goes before the Council
Acts.23.11,publish,Acts,Acts.23,11,"And the night following the Lord stood by him, and said, Be of good cheer, Paul: for as thou hast testified of me in Jerusalem, so must thou bear witness also at Rome.","And the night following the [Lord]([/person/jesus_905) stood by him, and said, Be of good cheer, [Paul:]([/person/paul_2479) for as thou hast testified of me in [Jerusalem,](/place/jerusalem_636) so must thou bear witness also at [Rome.](/place/rome_1013)","paul_2479,jesus_905",2,"jerusalem_636,rome_1013",2,60,,,Paul goes before the Council
Acts.23.12,publish,Acts,Acts.23,12,"And when it was day, certain of the Jews banded together, and bound themselves under a curse, saying that they would neither eat nor drink till they had killed Paul.","And when it was day, certain of the Jews banded together, and bound themselves under a curse, saying that they would neither eat nor drink till they had killed [Paul.]([/person/paul_2479)",paul_2479,1,,0,60,,,The conspiracy to kill Paul
Acts.23.13,publish,Acts,Acts.23,13,And they were more than forty which had made this conspiracy.,And they were more than forty which had made this conspiracy.,,0,,0,60,,,The conspiracy to kill Paul
Acts.23.14,publish,Acts,Acts.23,14,"And they came to the chief priests and elders, and said, We have bound ourselves under a great curse, that we will eat nothing until we have slain Paul.","And they came to the chief priests and elders, and said, We have bound ourselves under a great curse, that we will eat nothing until we have slain [Paul.]([/person/paul_2479)",paul_2479,1,,0,60,,,The conspiracy to kill Paul
Acts.23.15,publish,Acts,Acts.23,15,"Now therefore ye with the council signify to the chief captain that he bring him down unto you to morrow, as though ye would enquire something more perfectly concerning him: and we, or ever he come near, are ready to kill him.","Now therefore ye with the council signify to the chief captain that he bring him down unto you to morrow, as though ye would enquire something more perfectly concerning him: and we, or ever he come near, are ready to kill him.",,0,,0,60,,,The conspiracy to kill Paul
Acts.23.16,publish,Acts,Acts.23,16,"And when Paul’s sister’s son heard of their lying in wait, he went and entered into the castle, and told Paul.","And when [Paul’s]([/person/paul_2479) sister’s son heard of their lying in wait, he went and entered into the castle, and told [Paul.]([/person/paul_2479)",paul_2479,1,,0,60,,,The conspiracy to kill Paul
Acts.23.17,publish,Acts,Acts.23,17,"Then Paul called one of the centurions unto him, and said, Bring this young man unto the chief captain: for he hath a certain thing to tell him.","Then [Paul]([/person/paul_2479) called one of the centurions unto _him,_ and said, Bring this young man unto the chief captain: for he hath a certain thing to tell him.",paul_2479,1,,0,60,,,The conspiracy to kill Paul
Acts.23.18,publish,Acts,Acts.23,18,"So he took him, and brought him to the chief captain, and said, Paul the prisoner called me unto him, and prayed me to bring this young man unto thee, who hath something to say unto thee.","So he took him, and brought _him_ to the chief captain, and said, [Paul]([/person/paul_2479) the prisoner called me unto _him,_ and prayed me to bring this young man unto thee, who hath something to say unto thee.",paul_2479,1,,0,60,,,The conspiracy to kill Paul
Acts.23.19,publish,Acts,Acts.23,19,"Then the chief captain took him by the hand, and went with him aside privately, and asked him, What is that thou hast to tell me?","Then the chief captain took him by the hand, and went _with_ _him_ aside privately, and asked _him,_ What is that thou hast to tell me?",,0,,0,60,,,The conspiracy to kill Paul
Acts.23.20,publish,Acts,Acts.23,20,"And he said, The Jews have agreed to desire thee that thou wouldest bring down Paul to morrow into the council, as though they would enquire somewhat of him more perfectly.","And he said, The Jews have agreed to desire thee that thou wouldest bring down [Paul]([/person/paul_2479) to morrow into the council, as though they would enquire somewhat of him more perfectly.",paul_2479,1,,0,60,,,The conspiracy to kill Paul
Acts.23.21,publish,Acts,Acts.23,21,"But do not thou yield unto them: for there lie in wait for him of them more than forty men, which have bound themselves with an oath, that they will neither eat nor drink till they have killed him: and now are they ready, looking for a promise from thee.","But do not thou yield unto them: for there lie in wait for him of them more than forty men, which have bound themselves with an oath, that they will neither eat nor drink till they have killed him: and now are they ready, looking for a promise from thee.",,0,,0,60,,,The conspiracy to kill Paul
Acts.23.22,publish,Acts,Acts.23,22,"So the chief captain then let the young man depart, and charged him, See thou tell no man that thou hast shewed these things to me.","So the chief captain _then_ let the young man depart, and charged _him,_ _See_ _thou_ tell no man that thou hast shewed these things to me.",,0,,0,60,,,The conspiracy to kill Paul
Acts.23.23,publish,Acts,Acts.23,23,"And he called unto him two centurions, saying, Make ready two hundred soldiers to go to Caesarea, and horsemen threescore and ten, and spearmen two hundred, at the third hour of the night;","And he called unto _him_ two centurions, saying, Make ready two hundred soldiers to go to [Caesarea,](/place/caesarea_266) and horsemen threescore and ten, and spearmen two hundred, at the third hour of the night;",,0,caesarea_266,1,60,,,Paul sent to Felix
Acts.23.24,publish,Acts,Acts.23,24,"And provide them beasts, that they may set Paul on, and bring him safe unto Felix the governor.","And provide _them_ beasts, that they may set [Paul]([/person/paul_2479) on, and bring _him_ safe unto [Felix]([/person/felix_1257) the governor.","paul_2479,felix_1257",2,,0,60,,,Paul sent to Felix
Acts.23.25,publish,Acts,Acts.23,25,And he wrote a letter after this manner:,And he wrote a letter after this manner:,,0,,0,60,,,Paul sent to Felix
Acts.23.26,publish,Acts,Acts.23,26,Claudius Lysias unto the most excellent governor Felix sendeth greeting.,[Claudius]([/person/claudius_948) [Lysias]([/person/claudius_948) unto the most excellent governor [Felix]([/person/felix_1257) _sendeth_ greeting.,"claudius_948,felix_1257",2,,0,60,,,Paul sent to Felix
Acts.23.27,publish,Acts,Acts.23,27,"This man was taken of the Jews, and should have been killed of them: then came I with an army, and rescued him, having understood that he was a Roman.","This man was taken of the Jews, and should have been killed of them: then came I with an army, and rescued him, having understood that he was a Roman.",,0,,0,60,,,Paul sent to Felix
Acts.23.28,publish,Acts,Acts.23,28,"And when I would have known the cause wherefore they accused him, I brought him forth into their council:","And when I would have known the cause wherefore they accused him, I brought him forth into their council:",,0,,0,60,,,Paul sent to Felix
Acts.23.29,publish,Acts,Acts.23,29,"Whom I perceived to be accused of questions of their law, but to have nothing laid to his charge worthy of death or of bonds.","Whom I perceived to be accused of questions of their law, but to have nothing laid to his charge worthy of death or of bonds.",,0,,0,60,,,Paul sent to Felix
Acts.23.30,publish,Acts,Acts.23,30,"And when it was told me how that the Jews laid wait for the man, I sent straightway to thee, and gave commandment to his accusers also to say before thee what they had against him. Farewell.","And when it was told me how that the Jews laid wait for the man, I sent straightway to thee, and gave commandment to his accusers also to say before thee what _they_ _had_ against him. Farewell.",,0,,0,60,,,Paul sent to Felix
Acts.23.31,publish,Acts,Acts.23,31,"Then the soldiers, as it was commanded them, took Paul, and brought him by night to Antipatris.","Then the soldiers, as it was commanded them, took [Paul,]([/person/paul_2479) and brought _him_ by night to [Antipatris.](/place/antipatris_70)",paul_2479,1,antipatris_70,1,60,,,Paul sent to Felix
Acts.23.32,publish,Acts,Acts.23,32,"On the morrow they left the horsemen to go with him, and returned to the castle:","On the morrow they left the horsemen to go with him, and returned to the castle:",,0,,0,60,,,Paul sent to Felix
Acts.23.33,publish,Acts,Acts.23,33,"Who, when they came to Caesarea, and delivered the epistle to the governor, presented Paul also before him.","Who, when they came to [Caesarea,](/place/caesarea_266) and delivered the epistle to the governor, presented [Paul]([/person/paul_2479) also before him.",paul_2479,1,caesarea_266,1,60,,,Paul sent to Felix
Acts.23.34,publish,Acts,Acts.23,34,"And when the governor had read the letter, he asked of what province he was. And when he understood that he was of Cilicia;","And when the governor had read _the_ _letter,_ he asked of what province he was. And when he understood that _he_ _was_ of [Cilicia;](/place/cilicia_300)",,0,cilicia_300,1,60,,,Paul sent to Felix
Acts.23.35,publish,Acts,Acts.23,35,"I will hear thee, said he, when thine accusers are also come. And he commanded him to be kept in Herod’s judgment hall.","I will hear thee, said he, when thine accusers are also come. And he commanded him to be kept in [Herod’s]([/person/heber_1469) judgment hall.",heber_1469,1,,0,60,,,Paul sent to Felix
Acts.24.1,publish,Acts,Acts.24,1,"And after five days Ananias the high priest descended with the elders, and with a certain orator named Tertullus, who informed the governor against Paul.","And after five days [Ananias]([/person/ananias_260) the high priest descended with the elders, and _with_ a certain orator _named_ [Tertullus,]([/person/tertullus_2844) who informed the governor against [Paul.]([/person/paul_2479)","ananias_260,tertullus_2844,paul_2479",3,,0,60,,,Paul sent to Felix
Acts.24.2,publish,Acts,Acts.24,2,"And when he was called forth, Tertullus began to accuse him, saying, Seeing that by thee we enjoy great quietness, and that very worthy deeds are done unto this nation by thy providence,","And when he was called forth, [Tertullus]([/person/tertullus_2844) began to accuse _him,_ saying, Seeing that by thee we enjoy great quietness, and that very worthy deeds are done unto this nation by thy providence,",tertullus_2844,1,,0,60,,,Paul sent to Felix
Acts.24.3,publish,Acts,Acts.24,3,"We accept it always, and in all places, most noble Felix, with all thankfulness.","We accept _it_ always, and in all places, most noble [Felix,]([/person/felix_1257) with all thankfulness.",felix_1257,1,,0,60,,,Paul sent to Felix
Acts.24.4,publish,Acts,Acts.24,4,"Notwithstanding, that I be not further tedious unto thee, I pray thee that thou wouldest hear us of thy clemency a few words.","Notwithstanding, that I be not further tedious unto thee, I pray thee that thou wouldest hear us of thy clemency a few words.",,0,,0,60,,,Paul sent to Felix
Acts.24.5,publish,Acts,Acts.24,5,"For we have found this man a pestilent fellow, and a mover of sedition among all the Jews throughout the world, and a ringleader of the sect of the Nazarenes:","For we have found this man _a_ pestilent _fellow,_ and a mover of sedition among all the Jews throughout the world, and a ringleader of the sect of the Nazarenes:",,0,,0,60,,,Paul sent to Felix
Acts.24.6,publish,Acts,Acts.24,6,"Who also hath gone about to profane the temple: whom we took, and would have judged according to our law.","Who also hath gone about to profane the temple: whom we took, and would have judged according to our law.",,0,,0,60,,,Paul sent to Felix
Acts.24.7,publish,Acts,Acts.24,7,"But the chief captain Lysias came upon us, and with great violence took him away out of our hands,","But the chief captain Lysias came _upon_ _us,_ and with great violence took _him_ away out of our hands,",,0,,0,60,,,Paul sent to Felix
Acts.24.8,publish,Acts,Acts.24,8,"Commanding his accusers to come unto thee: by examining of whom thyself mayest take knowledge of all these things, whereof we accuse him.","Commanding his accusers to come unto thee: by examining of whom thyself mayest take knowledge of all these things, whereof we accuse him.",,0,,0,60,,,Paul sent to Felix
Acts.24.9,publish,Acts,Acts.24,9,"And the Jews also assented, saying that these things were so.","And the Jews also assented, saying that these things were so.",,0,,0,60,,,Paul sent to Felix
Acts.24.10,publish,Acts,Acts.24,10,"Then Paul, after that the governor had beckoned unto him to speak, answered, Forasmuch as I know that thou hast been of many years a judge unto this nation, I do the more cheerfully answer for myself:","Then [Paul,]([/person/paul_2479) after that the governor had beckoned unto him to speak, answered, Forasmuch as I know that thou hast been of many years a judge unto this nation, I do the more cheerfully answer for myself:",paul_2479,1,,0,60,,,Paul sent to Felix
Acts.24.11,publish,Acts,Acts.24,11,"Because that thou mayest understand, that there are yet but twelve days since I went up to Jerusalem for to worship.","Because that thou mayest understand, that there are yet but twelve days since I went up to [Jerusalem](/place/jerusalem_636) for to worship.",,0,jerusalem_636,1,60,,,Paul sent to Felix
Acts.24.12,publish,Acts,Acts.24,12,"And they neither found me in the temple disputing with any man, neither raising up the people, neither in the synagogues, nor in the city:","And they neither found me in the temple disputing with any man, neither raising up the people, neither in the synagogues, nor in the city:",,0,,0,60,,,Paul sent to Felix
Acts.24.13,publish,Acts,Acts.24,13,Neither can they prove the things whereof they now accuse me.,Neither can they prove the things whereof they now accuse me.,,0,,0,60,,,Paul sent to Felix
Acts.24.14,publish,Acts,Acts.24,14,"But this I confess unto thee, that after the way which they call heresy, so worship I the God of my fathers, believing all things which are written in the law and in the prophets:","But this I confess unto thee, that after the way which they call heresy, so worship I the [God]([/person/god_1324) of my fathers, believing all things which are written in the law and in the prophets:",god_1324,1,,0,60,,,Paul sent to Felix
Acts.24.15,publish,Acts,Acts.24,15,"And have hope toward God, which they themselves also allow, that there shall be a resurrection of the dead, both of the just and unjust.","And have hope toward [God,]([/person/god_1324) which they themselves also allow, that there shall be a resurrection of the dead, both of the just and unjust.",god_1324,1,,0,60,,,Paul sent to Felix
Acts.24.16,publish,Acts,Acts.24,16,"And herein do I exercise myself, to have always a conscience void of offence toward God, and toward men.","And herein do I exercise myself, to have always a conscience void of offence toward [God,]([/person/god_1324) and _toward_ men.",god_1324,1,,0,60,,,Paul sent to Felix
Acts.24.17,publish,Acts,Acts.24,17,"Now after many years I came to bring alms to my nation, and offerings.","Now after many years I came to bring alms to my nation, and offerings.",,0,,0,60,,,Paul sent to Felix
Acts.24.18,publish,Acts,Acts.24,18,"Whereupon certain Jews from Asia found me purified in the temple, neither with multitude, nor with tumult.","Whereupon certain Jews from [Asia](/place/asia_108) found me purified in the temple, neither with multitude, nor with tumult.",,0,asia_108,1,60,,,Paul sent to Felix
Acts.24.19,publish,Acts,Acts.24,19,"Who ought to have been here before thee, and object, if they had ought against me.","Who ought to have been here before thee, and object, if they had ought against me.",,0,,0,60,,,Paul sent to Felix
Acts.24.20,publish,Acts,Acts.24,20,"Or else let these same here say, if they have found any evil doing in me, while I stood before the council,","Or else let these same _here_ say, if they have found any evil doing in me, while I stood before the council,",,0,,0,60,,,Paul sent to Felix
Acts.24.21,publish,Acts,Acts.24,21,"Except it be for this one voice, that I cried standing among them, Touching the resurrection of the dead I am called in question by you this day.","Except it be for this one voice, that I cried standing among them, Touching the resurrection of the dead I am called in question by you this day.",,0,,0,60,,,Paul sent to Felix
Acts.24.22,publish,Acts,Acts.24,22,"And when Felix heard these things, having more perfect knowledge of that way, he deferred them, and said, When Lysias the chief captain shall come down, I will know the uttermost of your matter.","And when [Felix]([/person/felix_1257) heard these things, having more perfect knowledge of _that_ way, he deferred them, and said, When Lysias the chief captain shall come down, I will know the uttermost of your matter.",felix_1257,1,,0,60,,,Paul sent to Felix
Acts.24.23,publish,Acts,Acts.24,23,"And he commanded a centurion to keep Paul, and to let him have liberty, and that he should forbid none of his acquaintance to minister or come unto him.","And he commanded a centurion to keep [Paul,]([/person/paul_2479) and to let _him_ have liberty, and that he should forbid none of his acquaintance to minister or come unto him.",paul_2479,1,,0,60,,,Paul sent to Felix
Acts.24.24,publish,Acts,Acts.24,24,"And after certain days, when Felix came with his wife Drusilla, which was a Jewess, he sent for Paul, and heard him concerning the faith in Christ.","And after certain days, when [Felix]([/person/felix_1257) came with his wife [Drusilla,]([/person/drusilla_1024) which was a Jewess, he sent for [Paul,]([/person/paul_2479) and heard him concerning the faith in [Christ.]([/person/jesus_905)","felix_1257,drusilla_1024,paul_2479,jesus_905",4,,0,60,,,Paul sent to Felix
Acts.24.25,publish,Acts,Acts.24,25,"And as he reasoned of righteousness, temperance, and judgment to come, Felix trembled, and answered, Go thy way for this time; when I have a convenient season, I will call for thee.","And as he reasoned of righteousness, temperance, and judgment to come, [Felix]([/person/felix_1257) trembled, and answered, Go thy way for this time; when I have a convenient season, I will call for thee.",felix_1257,1,,0,60,,,Paul sent to Felix
Acts.24.26,publish,Acts,Acts.24,26,"He hoped also that money should have been given him of Paul, that he might loose him: wherefore he sent for him the oftener, and communed with him.","He hoped also that money should have been given him of [Paul,]([/person/paul_2479) that he might loose him: wherefore he sent for him the oftener, and communed with him.",paul_2479,1,,0,60,,,Paul sent to Felix
